Dataset,Algorithm,Lambda,MemoryKB,TimeMS,TourLength,Bends,AvgBendAngle,Accuracy%
a280,hhi_MST,25.00,3712,0,3419,273,137.06,0.00
a280,hhi_MST,50.00,3712,0,3591,271,140.23,0.00
a280,hhi_MST,75.00,3712,0,3591,271,140.23,0.00
a280,hhi_MST,100.00,3712,0,3591,271,140.23,0.00
a280,hhi_MST,200.00,3712,0,3417,273,138.87,0.00
xql662,hhi_MST,0.00,3712,0,3578,646,127.22,0.00
xql662,hhi_MST,0.50,3712,0,3650,646,126.11,0.00
xql662,hhi_MST,1.00,3712,0,3648,648,125.09,0.00
xql662,hhi_MST,1.50,3712,0,3678,648,125.40,0.00
xql662,hhi_MST,2.00,3712,0,3537,649,126.68,0.00
xql662,hhi_MST,2.50,3712,0,3601,654,126.85,0.00
xql662,hhi_MST,3.00,3712,0,3570,653,126.64,0.00
xql662,hhi_MST,3.50,3712,0,3570,653,126.64,0.00
xql662,hhi_MST,4.00,3712,0,3633,652,126.75,0.00
xql662,hhi_MST,4.50,3712,0,3765,654,125.51,0.00
xql662,hhi_MST,5.00,3712,0,3769,654,127.45,0.00
xql662,hhi_MST,7.00,3712,0,3900,657,126.55,0.00
xql662,hhi_MST,10.00,3712,0,3804,652,128.03,0.00
xql662,hhi_MST,25.00,3712,0,3799,652,131.77,0.00
xql662,hhi_MST,50.00,3712,0,3819,659,129.50,0.00
xql662,hhi_MST,75.00,3712,0,3853,658,131.12,0.00
xql662,hhi_MST,100.00,3712,0,3976,659,130.59,0.00
xql662,hhi_MST,200.00,3712,0,4031,660,130.56,0.00
kz9976,hhi_MST,0.00,4096,7,1646632,9942,111.56,0.00
kz9976,hhi_MST,0.50,4096,5,1647764,9943,111.56,0.00
kz9976,hhi_MST,1.00,4096,6,1647489,9943,111.61,0.00
kz9976,hhi_MST,1.50,4096,5,1647256,9943,111.62,0.00
kz9976,hhi_MST,2.00,4096,7,1647252,9942,111.61,0.00
kz9976,hhi_MST,2.50,4096,6,1646373,9944,111.61,0.00
kz9976,hhi_MST,3.00,4096,5,1646373,9944,111.61,0.00
kz9976,hhi_MST,3.50,4096,7,1646364,9944,111.62,0.00
kz9976,hhi_MST,4.00,4096,5,1654895,9942,111.85,0.00
kz9976,hhi_MST,4.50,4096,6,1654284,9944,111.84,0.00
kz9976,hhi_MST,5.00,4096,6,1652153,9946,111.78,0.00
kz9976,hhi_MST,7.00,4096,7,1654266,9947,111.84,0.00
kz9976,hhi_MST,10.00,4096,6,1655830,9949,112.01,0.00
kz9976,hhi_MST,25.00,4096,7,1683795,9956,111.84,0.00
kz9976,hhi_MST,50.00,4096,6,1651673,9948,113.28,0.00
kz9976,hhi_MST,75.00,4096,6,1653488,9948,113.68,0.00
kz9976,hhi_MST,100.00,4096,6,1669411,9947,114.35,0.00
kz9976,hhi_MST,200.00,4096,6,1672771,9950,116.33,0.00
ei8246,hhi_MST,0.00,4204,7,280659,8233,113.90,0.00
ei8246,hhi_MST,0.50,4204,6,280162,8227,114.43,0.00
ei8246,hhi_MST,1.00,4204,9,285495,8234,113.87,0.00
ei8246,hhi_MST,1.50,4204,7,283016,8231,114.52,0.00
ei8246,hhi_MST,2.00,4204,6,282863,8229,114.38,0.00
ei8246,hhi_MST,2.50,4204,7,280032,8231,114.94,0.00
ei8246,hhi_MST,3.00,4204,6,286238,8230,115.03,0.00
ei8246,hhi_MST,3.50,4204,8,283184,8230,115.42,0.00
ei8246,hhi_MST,4.00,4204,7,287541,8228,114.61,0.00
ei8246,hhi_MST,4.50,4204,7,287962,8232,114.88,0.00
ei8246,hhi_MST,5.00,4204,7,287072,8229,114.76,0.00
ei8246,hhi_MST,7.00,4204,7,282001,8230,115.60,0.00
ei8246,hhi_MST,10.00,4204,7,286546,8234,116.03,0.00
ei8246,hhi_MST,25.00,4204,8,288423,8232,117.84,0.00
ei8246,hhi_MST,50.00,4204,7,291415,8241,119.68,0.00
ei8246,hhi_MST,75.00,4204,7,293263,8241,121.37,0.00
ei8246,hhi_MST,100.00,4204,7,297633,8240,121.89,0.00
ei8246,hhi_MST,200.00,4204,6,306167,8237,124.13,0.00
vm22775,hhi_MST,0.00,4368,14,899733,22235,115.44,0.00
vm22775,hhi_MST,0.50,4368,13,893946,22328,116.66,0.00
vm22775,hhi_MST,1.00,4368,15,895057,22327,116.61,0.00
vm22775,hhi_MST,1.50,4368,14,897222,22322,116.79,0.00
vm22775,hhi_MST,2.00,4368,14,898869,22326,116.84,0.00
vm22775,hhi_MST,2.50,4368,14,898752,22340,116.92,0.00
vm22775,hhi_MST,3.00,4368,14,892632,22347,116.85,0.00
vm22775,hhi_MST,3.50,4368,14,905941,22352,116.89,0.00
vm22775,hhi_MST,4.00,4368,13,898563,22360,116.96,0.00
vm22775,hhi_MST,4.50,4368,14,883903,22346,117.27,0.00
vm22775,hhi_MST,5.00,4368,14,891514,22351,117.33,0.00
vm22775,hhi_MST,7.00,4368,14,902952,22369,117.18,0.00
vm22775,hhi_MST,10.00,4368,13,894360,22363,118.07,0.00
vm22775,hhi_MST,25.00,4368,14,903062,22395,118.69,0.00
vm22775,hhi_MST,50.00,4368,14,907655,22443,119.72,0.00
vm22775,hhi_MST,75.00,4368,14,920416,22494,119.92,0.00
vm22775,hhi_MST,100.00,4368,14,918311,22503,120.80,0.00
vm22775,hhi_MST,200.00,4368,14,932508,22577,121.51,0.00
ja9847,hhi_MST,0.00,4368,6,813250,9767,112.90,0.00
ja9847,hhi_MST,0.50,4368,5,825425,9756,113.64,0.00
ja9847,hhi_MST,1.00,4368,6,819403,9763,113.73,0.00
ja9847,hhi_MST,1.50,4368,5,822726,9762,113.73,0.00
ja9847,hhi_MST,2.00,4368,5,823445,9756,114.61,0.00
ja9847,hhi_MST,2.50,4368,5,818207,9762,114.43,0.00
ja9847,hhi_MST,3.00,4368,5,816158,9755,114.63,0.00
ja9847,hhi_MST,3.50,4368,5,818700,9755,115.50,0.00
ja9847,hhi_MST,4.00,4368,4,814228,9759,115.50,0.00
ja9847,hhi_MST,4.50,4368,5,812799,9767,114.85,0.00
ja9847,hhi_MST,5.00,4368,5,810402,9774,115.15,0.00
ja9847,hhi_MST,7.00,4368,5,815532,9775,115.24,0.00
ja9847,hhi_MST,10.00,4368,5,809018,9779,115.75,0.00
ja9847,hhi_MST,25.00,4368,5,832643,9787,117.48,0.00
ja9847,hhi_MST,50.00,4368,5,825229,9805,119.19,0.00
ja9847,hhi_MST,75.00,4368,6,834866,9809,119.84,0.00
ja9847,hhi_MST,100.00,4368,4,816587,9807,120.17,0.00
ja9847,hhi_MST,200.00,4368,6,869913,9813,121.29,0.00
mona-lisa100K,hhi_MST,0.00,7164,156,6997954,99958,116.14,0.00
mona-lisa100K,hhi_MST,0.50,7164,138,7007516,99961,116.11,0.00
mona-lisa100K,hhi_MST,1.00,7164,151,7003618,99962,116.49,0.00
mona-lisa100K,hhi_MST,1.50,7164,168,7021609,99959,116.42,0.00
mona-lisa100K,hhi_MST,2.00,7164,164,7002978,99970,116.54,0.00
mona-lisa100K,hhi_MST,2.50,7164,167,6998498,99962,116.67,0.00
mona-lisa100K,hhi_MST,3.00,7164,162,7011989,99956,116.69,0.00
mona-lisa100K,hhi_MST,3.50,7164,144,6991794,99964,116.85,0.00
mona-lisa100K,hhi_MST,4.00,7164,149,6998608,99953,116.77,0.00
mona-lisa100K,hhi_MST,4.50,7164,164,6989703,99964,116.82,0.00
mona-lisa100K,hhi_MST,5.00,7164,168,7008733,99954,117.17,0.00
mona-lisa100K,hhi_MST,7.00,7164,165,6995203,99960,117.19,0.00
mona-lisa100K,hhi_MST,10.00,7164,139,6987588,99965,117.44,0.00
mona-lisa100K,hhi_MST,25.00,7164,149,7027002,99960,119.04,0.00
mona-lisa100K,hhi_MST,50.00,7164,144,7041697,99971,120.85,0.00
mona-lisa100K,hhi_MST,75.00,7164,151,7066922,99952,121.89,0.00
mona-lisa100K,hhi_MST,100.00,7164,169,7093641,99969,122.71,0.00
mona-lisa100K,hhi_MST,200.00,7164,182,7153848,99966,124.61,0.00
